order_id,customer_id
00685d31ae12e47470ba5c18ba74f22c,0063bdf3bf91260f76973a4af6f9199e
0068c109948b9a1dfb8530d1978acef3,006431d77c665533ac99b501d8a6ab06
0068e836900867da359bd81db9227a33,006496598c918064dc19eef95e5e47f8
0068fb0e223115e911d362627e8b8800,00650b839d32a071b1025af8ca26dd13
006c42f310102c1910b3c5793ce5fc34,00652f7a6e012d58f58fefd69d1a1ea4
006cb7cafc99b29548d4f412c7f9f493,0065c96aca557c0919dd5cdee546f8b1
006cba07f62f921fe4f58365bde2b2eb,00660e817a39486a37c26b071d0741f8
006dd93155bc2abd844cc5eed3a0fe7f,0066d0530824a5e8044c71af62dea8d5
006df90050498994d670b40da4651d22,00674fe0f6a6f190bd022dbca99795dc
006e05e81c068ddc38e48ebe189b922e,006866a6f9ef10d3a85292859c4deae1
006e43460a55bc60c0a437521e426529,0068a2209e2c7631566539fef4331bf8
006e91ddb0674525f84ce0da0655c7ba,0068b31b2dd799c334e7b6283333f84a
006f7dfffe2d90809598e8f1972b829b,00694a1bf2da47e37b2bd3193eeae839
0070092bb6004faafa287e5fc35971e9,0069f43bfc018147f03b7a0f64fa00bd
0071ee2429bc1efdc43aa3e073a5290e,006a5d6b5f648f3811fd4fa94d93a67c
0072847849eafe70995fa51a714c81ac,006b5498d9494c061f8c2f80a6c2f343
00750f68bb64537034e93554c64b41b5,006ba1709128094a7047a4fa349f9bc8
00756576f4e494406945ac21cb82cfe0,006d300ffcb82917c9866dd5a507dbe6
00772b2af35643653f108fdac1155ee3,006d7cf1f4f5fb1c805d2d7cacc8049d
00789ce015e7e5791c7914f32bb4fad4,006e0e7aa73b77bfcc0c4b2a3f3ab0cc
0078a358a14592b887eb140ef515f5ab,006e35001c6c8c65ad4b20a8925d2b9f
0079bca8e89bd52fdb87408e4f3fb94d,006f0d8cda092921f2cd9159db212237
007bbb40c95870c0f75a7855f2636c65,006fffc5b0accd275de3e3a4b6d0832d
007beb35f98c075747e6fc4fd1c0cb73,00701ade29704fc9aa33a8766b082cb6
007c7cb12ef3567531307ca78d395758,0070e3e36dad141bed98c6dd5b3d1216
007ec946d4f798caf2b43c9d44c56421,007182cdc3e8e2d3d4ce0b00b9004630
007ff0b0f79be782f633fc3b18cbe337,0072357d0a3394d268c6abb9e30aaafe
0080eebb288dba1857ccf048dfe6bdfe,0074a15febc9459ab2f999ea0e22c8d6
0081ab2c99dc85945c28926b77dc6960,0075589b789b6bce7b058adab7e9a6f5
0081ce648af7d6a7bac2a93b6035d1e3,007612fef51262f4762d32add5d128cc
0084209c576daad6ff4534902fcb4892,00765aebd8e20a9a8aa8c28d0099a938
0084e195fbd72ae51599af47f04afede,007732425b3cfb147a3ca928ce907cc1
00858d03144cc35cfd1dd043647e7c88,00785e4d6fd1ab53e7de20c730c070f1
008720830a8a30e39e6f22f81818a141,0078867a1043bd408c6134cf5ca1bbf5
0087889a1c836be17f58afd7f1729a4a,00788705370da606e9f8390258b9e977
008819c6d5f6da6fa5cd9d50ca927cf4,0078c6b33ae4a3f03de57a8ad36648e1
00891ba5de66f55000ee358ceea9b345,00791d8bb3acb245dc0b865656e18fff
008990da719764fb392914d8ab53ad04,0079368290cd7f161d62e7df9377d8ce
008a1b3db2a8bf63418c2cf7c7f494b1,00796be07bfc87dad2e31ef15490a718
008a40c2b8b21893e04945ce58854b55,007a444502902587d7aa72af38cbd1de
008c3a655c66f4d92370d0d422732f69,007a6cde976f335c04a22d7043dd23f0
008ce8764db2e397e153000e017475b6,007b18ac9b8a627f259ea78aed981315
008cfe221ab054c89bc31720098cca51,007b7f04a35e02745c23ea706492ca20
008d9bf350ff02ed444b3452cf3f57e0,007c76c2ab6101f00798548775dfdbaf
008dc31c0ae7121f2791953ae5f532c3,007d1c8a4fe2a7d4233d5ad3ea74a29b
008dd5e80ebf8f849aa0c5bf4e22ce7a,007da0ded5420c2ac9cdcdc758841cde
008eaf9004164883520d0bd32b107261,007dca6150a323ecb560d11f2a3615a2
008f831b7185cff7ab35a46c37d64cd2,007dd470bdcf9dc8ffcd44beb79dc18c
008fab5602c441d51f30b1464f5d4643,007e99fec9d53dfa4e5d8be9c2b36ca7
0091a677651feaf5a08d7bb147681e14,007ff1d42a6a44f0e16e18d2d7d5f72e
00921e4911895b93c7b4fc0d80c0815e,0080e98d82eceee143dc006defe00687
0093cbf16a6afb7f0ab7cc821b6f9e92,00838729460c2110a0bd330a4bb9b332
00946f674d880be1f188abc10ad7cf46,0083d9cca92e71d03d298721b572a77b
00949655cdd8d0465e433a5e6c9643e5,008598a4ca17eba904c5fed695cb13be
0094bd07f49fed90209ffa62d1ef26d6,008657b86f500495539ffa6d275351b7
0094d4660e323945f84f5c29eb348aae,0086b541a59fa554e7953e2d3c285285
0094dc9ea7e3cd54d95aea42685673ff,0088393a302a84e57cc69c9d365f5efa
0095790a64527ec83aeaaf99023c050e,0088395699ea0fcd459bfbef084997db
0096668e5b0b8e9657a6f7209a4e58b4,008871f261eb4390ca7a1ded607ea417
009742b43f4530bc3db7f62332c50f4b,008943f202ed451804dfc1c23248eeb0
00975e709cd12c34d3bd44e4a7f7a876,0089c34393989276de67746531e0df21
0097aafe2a01dd54e39888976160c377,008d16b47540f172f75b765d5ea1eed0
0097f0545a302aafa32782f1734ff71c,008d7d751e72ae684c0d31bc988b36fb
009838529bb913846ab6670d22865381,008def95c3ec7f58d2cc8f2b1d2c3feb
0098dbda25722a3f019fe252a0cd10b3,008e1bbc8f278134d10d8788a3ca0b7c
009905140e9f8cc35d5be897937381db,008e75e0f20ba6d6cc41923596b83693
00995d799817ecc3bd2abd8fbe59c430,008f931f2de5414536a04cdd033bea60
00998f38df3012359ef195ca75ebb329,009043346db59e970bcad7e5a6e590ca
009ac365164f8e06f59d18a08045f6c4,0090571a7077aaa71825c98f660695df
009c278fa2ed6e7ec498200b60193ca8,00914220fb44a373f667e19ed450e8df
009e11afa25aa95ae78e60a793995c9b,0092770b2a1471643d88b60d6b804464
009fa9bd0d92710e840793bfefa80867,0092ebfee8043dae610fab832e61acff
00a0116ff15ff973ea16bee881208ae7,00931b6a1ae01ead1f98d4e1d1547106
00a12754417a49a9dec20361849aa917,00931eabd5b24b4a2d97ec779d739631
00a13ab02fbe82f78cd84f14e41564ed,0093a68265f18be3adbbe054dc4c9295
00a174dbf11967d260033fa6ab711493,0093eadfb5536c158311672bdf418044
00a1e977cf6e672402963940db55d919,00949af96107ff1f55bc0f09e913686d
00a250dbdb3153cc6ecf4d3f07ef6a17,00951234ffc26898cb0f62b8c0e89f88
00a379dfab816a83741012b71b264098,0095298db7c70d082c2584d4eb496654
00a3a334aec7455a6d3319981499a3da,00953228b409090c774d955f2ab881e5
00a3f1ef430d3984dece2f39d6cbf431,009556b29007b7233895402fac956591
00a4d94df1c9757661679b2f4bd6d311,0095d34ddb16f0d0776fc9f2a341dfcd
00a500bc03bc4ec968e574c2553bed4b,0096dd625383caa8afe2c028018bf4ce
00a57dfbb049fbaae10763e2cf15f797,0097c5abeb126a90646370f4a1cf3d93
00a690becda145533fa5a54daa7b6ad5,0098400373e087d3c231fb5d37834fde
00a77f9cc25b05b2004752593d7b8888,0098c4d01b3588b0b61ac012e5e4b228
00a843f5a80c7aea894c558acc29f513,00993c1bdbff4f24ca6b8124b4cf5a1f
00a870c6c06346e85335524935c600c0,0099a73bb9e6010fad1106f3dbadfc1d
00a9536682ecb394a3794c1608200803,0099bfdae84652b1df38e27c0fc216e3
00a99c50fdff7e36262caba33821875a,009aac1d726cf431e9cff8be1f7d9ca5
00aa423621f35a9ca6c6240f275b0640,009ac0aeacb7e5c368452976385b7903
00ab1aba567dfebdc39caa4e7ca2f1b2,009bd844996868ab5166ade7dd9ab471
00ab210695a17fe10e6b23616ae5bc97,009c825b4f96c0c03731ac38b6e1c6ea
00ab3a43bda739029ffce95d3b2fb56c,009c99241ad4ac86427982c474c18771
00ab9fa91aafa3d881164b0da48999aa,009c9d2be03f80df9ef29fade7f998f3
00ac05fe0fc047c54418098eb64e3aaa,009e30667771830117017cf8581b98a5
00ac2a1ec784f71feeb7ba1e5959750d,00a02bdfd1741b999de5e2ccfdb8cfc8
00ace652c8a5072670f30674e5f19844,00a16acd591b4bb112f2e94c7d2f9936
00ad1a02d4d9decad15c7e8f8a9470cc,00a1edfeac0ce7adf9357b89c9659eb2
00ae7a8b4936674ebb701d4a23719a79,00a2277d94755da60c916bab098b9b49
00af3d9ddff7f256e83d79247dbe1a9f,00a39528c677a55852f57235f988b837
00af53fdc2002f5b6a8f16db648e003b,00a40841820d0d2a51c5fc110eba37ed
00b12f4674177ef40c4bdb034138c843,00a49178247b91322bdca02625e81f7a
00b1861aeb89afa498404c684148a619,00a572d0c25a9ea5e283ea2da267ba8d
00b1cb0320190ca0daa2c88b35206009,00a5ee1a809dde5ccdb5b8c58531c343
00b2d2f2b5f7b98e6b1828764660134e,00a6e2753fc2652cb87386ffbf5792b2
00b30bb163474583c14db1689259cf4d,00a7f6b5d305216d76ab1accbfe123b9
00b402e8a76d3da83714c52d3977cc2d,00a7f9b60493b4b11601b42e5f31eac9
00b44ba3d7c4a5e9a9ebafef9150781d,00a860aeb15fb205efdb0c689d8f9c6a
00b47ee856118583dbec7d1f9b18d847,00aa3aa0438ac8a9e8a9378171ccd055
00b4846d477a7baf5d4e47970bc08c7e,00ab90b4fd9fa3d490ab687f992763d6
00b4a910f64f24dbcac04fe54088a443,00abf30c1a93c7c8b509cb80a22e4dd8
00b4c651133c06fb175123a492f1cac3,00acc750f0c2bda99b95c4043ff1e662
00b5e1c770b1868ec1b6b726be3aa9b9,00aee581138f207eb71f58811aae25d1
00b676b01c289cc661c6f7732492771a,00af1761df71da362764c51bb96f5118
00b6c055922e0ed2d88efdd252b2fb64,00af928c0a307dfdb37122943a1e6902
00b6e66f005a657a6b13eedcacdf9342,00b14856ef33f09ac83df50620ce60b1
00b7174ea52bb811ebe2663add51afc0,00b16eaf1e6b6bd4eeb54f97fc31f172
00b8d354b36820e9d6131fd5173c5581,00b196cc59531c4dbba23e94fff01d6c
00b9e0f8f588d0406a3de447eb606970,00b2b9682f5c2a1f7cf1312ce6a0ea9d
00ba414462370af2d76195d12e0d5481,00b2fdba41164ba7de5052652fb86231
00ba57ae98928df6ba6ec9d3d8d4b1b7,00b366712a38454d2e62c9d2509d0623
00bbc4179554524748f77763ddd62266,00b4054d851ec464f6fb745fab627439
00bc78808b22918a467b2fa4b8ef5d68,00b4a445a17922526d9b64e567ac2865
00bca4adac549020c1273714d04d0208,00b5072ef1192bc4d02e1d6264317bb0
00bcee890eba57a9767c7b5ca12d3a1b,00b6731ea206414be73f8c73bec1951e
00bd2cb7e9076e1ccc9f766fc01a4cfd,00b694184c8c2f2a565e4def5a00b8ee
00bd50cdd31bd22e9081e6e2d5b3577b,00b78d0d0484fc9f3e1138e1ab752db6
00bd8cf08fa3998ea6ad6d16c2165822,00b7c3578d5231b0b60a62414118652b
00bdcdda88e6b02977fc6ce3d412c600,00b7c3aa68e7f0e83117105ee4964a49
00bdebefeb760588a3425fad9dfed3d9,00b7dcb6e32230f09195eb0e9aa1a94b
00beb247698c6aae94e3f859d279e2cd,00b96a156e6827442e5ec7c620a39d24
00bf1320ffb5fe47a845feca16c0e0b4,00b9f074bf913ebcb8e7b9d7f8398782
00c00d5b36157595e21108ba1da2828f,00ba24d5e8869fd25950fd26c098ee20
00c2335723b9b74668062e946dc66621,00ba72dac5dae2776b5bfcf799a956b2
00c405bd71187154a7846862f585a9d4,00ba767af52461bf567696d2a6d2909f
00c42b1633c1b2fa4e937bf312466561,00ba7e4052ff6531f4e8aa0b0054318b
00c47cfa491ef55779ec7557673087fc,00bad631eaa8723983a6c7e2f910dfca
00c47fefb9a49baec12ab3654d7f548e,00bae1a0d3566c3af0c3c67fd2204935
00c4f17dcb94448f27a2cbaa83f10a4b,00bb27539e10159490e73842a90b173e
00c62d05602c1ca8164b98746d127fa8,00bb2dd15521a8a428bb530b4cabb403
00c763284c0056eed753352f5559ff0a,00bd25230af840df218e6902df6ac894
00c81b6675ef9ecaaff5fc1d6720b96c,00bd2f03a3aeb727b9c7bf7c2a1c094b
00c826c901ab01b6f598a8f0c9b56b82,00be672c9d26099d6fd918cf76a4ef67
00c842d0ae6462afc1d38fc055b02c75,00bf0246fe43d0dac8842035f21f8a76
00c8be06a8029e300dabd52c7d4c6ad2,00bf225ae2b2d6a141e31acf971c4a03
00c8bfbb0a1224dcdb0180a544247159,00bf77539bad79ed21c55cdea4375985
00c9474e0334f7a4ffc8c3a8bd21a51e,00c042af846ab3125854b4abc3bf25a6
00c95282163553a982f38481f9488481,00c120d7afbe4803d4771a8f3696ec85
00c9d0257381c7e9ec13b4505f25b2cf,00c1cef22f54b3d3935e1c145b0c6ec6
00c9d9e61ed13f5bf2f0344da1aa4775,00c23397b535962f65c89900d6a9ab22
00c9f7d4b0e87781465e562dc109f6aa,00c2781c163b9f057924ed8c45c724d4
00cb18db3d9c03f8386e7fc70cad2504,00c32f58ea39ae8132d9b1a32b81b167
00cb9736c0b43d6c1e2fbb2b88e69f6a,00c36dc4ec485e2500e9a669d6ea63d6
00ce92d57f4f9a112bdb8a2a283e5f97,00c38945ab09a0f226419274da4675e4
00ceda91cb2ded8570ca73e70571740a,00c3e2f6fe2448015cbd44f4b7814273
00cee8a4dbb042385cbbd84699e78b2e,00c5a25662a028f00093f247b945f959
00cf2b04c59f0ecaf822bf3f334d5c3b,00c5b008c1465e327578fdacf185ccfa
00cf47526e0f7920b381b2baf4ecf1c7,00c634fb2feeb4e2767a916c2375c9b8
00cfabbe2a93b70beeec4894f86712a8,00c6436d2afd5923cba3f19f9542b140
00d03eb3425f41a599ae2f788e23c07f,00c7c6f2aaf86b1a5a386b103b67b218
00d0ff2017f9ea13dd7eec7470ca473a,00c7e84c0c77753093b456d787638eed
00d0ffd14774da775ac832ba8520510f,00c82b169fb6a103c5274dc731295a98
00d1289d5125017a90e528b5a7cee91f,00c86cc609174f994caee1818b788e05
00d15ff0236872686e4899ed1ce680ad,00c9ed767059efd304546d437c9d171d
00d1e381c0995f0bdb95909fe7434d0b,00ca4dec2a491c4c1a9081a3c5a1e8b1
00d2559e61b9a0744a0552c35c5ecccb,00ca6e4277e535d41bda84d371310be2
00d29386638bbfd1331a2cd7ab91b5b5,00cca8735b2e7b89dc267f378e5c9e8d
00d4439957b7fd3f8da4a33a965817fb,00ccce5462294b682e2a5b34bc37c3d5
00d50baf1bc56a3c59de1810a6b84b0d,00cd48b2051a1518d6d33ffd01dbfcb6
00d5fac7792747fba4b528f23930bebd,00cd55d78c1db8aa5f78e95d363373e4
00d831d5c3ea03b7cd6f883ad799c7e4,00cebf30eafc51ca426a54082d26ddf3
00d85bfe0e28c91b69d0fe1f29255a31,00cef6d9683eaa39aaf401e3b02bdbca
00d88c00221ce96a1cfcaca9f2fceb3b,00cf7bb323cf933b841728576c4de744
00d8d65b666158b633f96054d31af43b,00d1bd043022c327bc464ded6b731f4a
00d94e8901b75ee0d6ef1f87f947b666,00d4a861a9e1ec05df44712a80bfd55d
00d9ac423c9ad6781c0ed04e87666691,00d4c7cec24152e73f88312fdbf09ffa
00daac8efd71674d62356c2a306d1e4c,00d59ed5b36bbeac2deb4e7256a39fb4
00dc6ad47477b3b62d3c0acbe98a82a4,00d7e038b53f4b3ed3036d2d016e51c4
00df27e666004db9f14bce766fa5327c,00d88dff8797c35f7db7739109ba8cb3
