order_id,order_item_id,product_id,seller_id
00404fa7a687c8c44ca69d42695aae73,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
0040a56893444cb56cba7cfe2225e34e,2,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
004157daafa0bc8672e01f00e4f0c04f,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
00418a49a685c6bb60633291c3fab17a,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
004345d16a1ab2c21962992c721c8643,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0044c6f6d22dd280534344177c81b989,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
0045e3085f083f0f38d24bb3f22e6593,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0045f5225a96ef46630701167528fdcb,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0046176ff0dbc2a178b7885355dfbb71,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0046e1d57f4c07c8c92ab26be8c3dfc0,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00471463a6106056c1a2a809f70de640,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00482f2670787292280e0a8153d82467,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
0049edf42837aa808e03552a62bd2158,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
004b62108b876867938746ad3154167f,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
004ba47bb589cdbc485e6025bd6d3c81,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
004ca5ae248069d68e8594df8abf6ce0,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
004d76fef3dd46eb4f70da049c8d1f93,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
004eab0fd8f28adaf8d488976f77febe,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
004f5d8f238e8908e6864b874eda3391,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
004fb11815bc03b01b20a614eef69d14,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
004fb5e6f90a178dc74ad2b016649249,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
005059edee63c8c708ba61910793b31b,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
00526a9d4ebde463baee25f386963ddc,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0055b77cca3186676c147f532dd2547b,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
0057199db02d1a5ef41bacbf41f8f63b,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00571ded73b3c061925584feab0db425,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
00584d79015452d19fd3d044ba3abdc0,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
00588f5f20fee630b83d4709e0a42715,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
005997dca4c1fc45066d0a03d54a6469,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
005a1dded353107dbabf8ffc83a20365,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
005b49de51a4e006055e8487a50ad8e4,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
005cad6157eadc7f1f09917607f1704a,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
005d9a5423d47281ac463a968b3936fb,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
005e5166e99d1e4d0c4f808b0540ba94,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
005f25968fc854ea16fb16f5bdbc87c7,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
00602f25bffa1dcfb71e202fbf9824fb,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00611822267e76e0055c25c18506f06e,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006127b8b9a1681a982313ed7129c3c0,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
0064d74f7de7917d54768d7722ad56ac,1,4d7fee7877228c1497477ae53d97c214,001cca7ae9ae17fb1caed9dfb1094831
006557c3221c1fcd02b0106343ab357b,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
00664284de7a3470d22931ed78615ee4,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0066a1fdaee16ad5022c5ef979d0b661,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0067c6030d65af0ff98790158ddb0020,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0068468c453d28c8ef3fd089e50a5847,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00685d31ae12e47470ba5c18ba74f22c,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
0068c109948b9a1dfb8530d1978acef3,2,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
0068e836900867da359bd81db9227a33,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0068fb0e223115e911d362627e8b8800,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006c42f310102c1910b3c5793ce5fc34,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006cb7cafc99b29548d4f412c7f9f493,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
006cba07f62f921fe4f58365bde2b2eb,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006dd93155bc2abd844cc5eed3a0fe7f,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006df90050498994d670b40da4651d22,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006e05e81c068ddc38e48ebe189b922e,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
006e43460a55bc60c0a437521e426529,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
006e91ddb0674525f84ce0da0655c7ba,2,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
006f7dfffe2d90809598e8f1972b829b,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0070092bb6004faafa287e5fc35971e9,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0071ee2429bc1efdc43aa3e073a5290e,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0072847849eafe70995fa51a714c81ac,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00750f68bb64537034e93554c64b41b5,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
00756576f4e494406945ac21cb82cfe0,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00772b2af35643653f108fdac1155ee3,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
00789ce015e7e5791c7914f32bb4fad4,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0078a358a14592b887eb140ef515f5ab,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0079bca8e89bd52fdb87408e4f3fb94d,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
007bbb40c95870c0f75a7855f2636c65,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
007beb35f98c075747e6fc4fd1c0cb73,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
007c7cb12ef3567531307ca78d395758,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
007ec946d4f798caf2b43c9d44c56421,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
007ff0b0f79be782f633fc3b18cbe337,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0080eebb288dba1857ccf048dfe6bdfe,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0081ab2c99dc85945c28926b77dc6960,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0081ce648af7d6a7bac2a93b6035d1e3,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0084209c576daad6ff4534902fcb4892,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0084e195fbd72ae51599af47f04afede,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
00858d03144cc35cfd1dd043647e7c88,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008720830a8a30e39e6f22f81818a141,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0087889a1c836be17f58afd7f1729a4a,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
008819c6d5f6da6fa5cd9d50ca927cf4,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
00891ba5de66f55000ee358ceea9b345,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
008990da719764fb392914d8ab53ad04,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008a1b3db2a8bf63418c2cf7c7f494b1,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008a40c2b8b21893e04945ce58854b55,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008c3a655c66f4d92370d0d422732f69,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008ce8764db2e397e153000e017475b6,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008cfe221ab054c89bc31720098cca51,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
008d9bf350ff02ed444b3452cf3f57e0,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008dc31c0ae7121f2791953ae5f532c3,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
008dd5e80ebf8f849aa0c5bf4e22ce7a,2,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
008eaf9004164883520d0bd32b107261,1,6d15a14a5c04e3ef315ab136bd824d72,001cca7ae9ae17fb1caed9dfb1094831
008f831b7185cff7ab35a46c37d64cd2,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
008fab5602c441d51f30b1464f5d4643,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0091a677651feaf5a08d7bb147681e14,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
00921e4911895b93c7b4fc0d80c0815e,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
0093cbf16a6afb7f0ab7cc821b6f9e92,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831
00946f674d880be1f188abc10ad7cf46,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
00949655cdd8d0465e433a5e6c9643e5,1,21fecd254a3103704126b28478ea7980,001cca7ae9ae17fb1caed9dfb1094831
0094bd07f49fed90209ffa62d1ef26d6,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
0094d4660e323945f84f5c29eb348aae,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0094dc9ea7e3cd54d95aea42685673ff,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0095790a64527ec83aeaaf99023c050e,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0096668e5b0b8e9657a6f7209a4e58b4,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
009742b43f4530bc3db7f62332c50f4b,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831
00975e709cd12c34d3bd44e4a7f7a876,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0097aafe2a01dd54e39888976160c377,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831
0097f0545a302aafa32782f1734ff71c,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
009838529bb913846ab6670d22865381,2,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831
0098dbda25722a3f019fe252a0cd10b3,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831
